ID,Country,Name,Longitude,Latitude,Designation,Legal/Formal Instrument,Designation Type,Date Established,Domain,Status,Reported Area_ha,Reported Marine Area_ha,Management Plan,IUCN Management Categories,International Convention,State/Province/District,Management Effectiveness Model,Management Effectiveness Rating,Zonation,No Take,Reported No Take Area (ha),Source
4039500,Philippines,Brgy. Tuban Marine Protected Areas,125.431848,6.850569,Marine Protected Area - Local,,Local,1/1/2007,Marine,Designated,51.5,0,Unknown,Unknown,No,Davao del Sur,Unknown,Unknown,Unknown,Unknown,0,CCEF
4027800,Philippines,Buan Fish Sanctuary,120.020236,5.129988,Fish Sanctuary - Local,,Local,1/1/2003,Marine,Designated,0,0,Unknown,Unknown,No,Tawi-Tawi,Unknown,Unknown,Unknown,All,0,CCEF
4014800,Philippines,Buburay Marine Protected Area,123.388944,7.517389,Marine Protected Area - Local,,Local,1/1/2005,Marine,Designated,50,0,Yes,Unknown,No,Zamboanga Sur,MEAT,Established,Unknown,Unknown,0,CCEF
4025500,Philippines,Buenavista Marine Protected Area,126.163494,9.112487,Marine Protected Area - Local,,Local,1/1/2006,Marine,Designated,27,0,Yes,V,No,Surigao Del Sur,MEAT,Established,Unknown,Unknown,0,CCEF
4029300,Philippines,Bugor-Sand Island Marine Sanctuary,120.043261,11.912467,Marine Sanctuary - Local,,Local,1/1/2005,Marine,Designated,125,0,Unknown,Unknown,No,Palawan,Unknown,Unknown,Unknown,All,125,CCEF
4039600,Philippines,Bulak Marine Reserve,123.247532,9.166327,Marine Reserve - Local,,Local,1/1/2005,Marine,Designated,7.42,0,Yes,Unknown,No,Negros Oriental,MEAT,Sustained,Unknown,Unknown,0,CCEF
4014200,Philippines,Bulanit Marine Protected Area,123.49475,7.811883,Marine Protected Area - Local,,Local,1/1/2006,Marine,Designated,48,0,Yes,Unknown,No,Zamboanga Sur,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4004500,Philippines,Bulasa Marine Sanctuary,123.6219,9.940269,Marine Sanctuary - Local,,Local,1/1/2003,Marine,Designated,12,0,Yes,VI,No,Cebu,MEAT,Established,Unknown,All,12,CCEF
4039700,Philippines,Buluan Island Marine Sanctuary,122.549745,7.68755,Marine Sanctuary - Local,,Local,1/1/2006,Marine,Designated,63.16,0,Yes,Unknown,No,Zamboanga Sibugay,MEAT,Institutionalized,Unknown,All,63.16,CCEF
4011100,Philippines,Bunga Mar Marine Sanctuary,124.36062,9.638002,Marine Sanctuary - Local,Mun. Ord. No 9-09-2007; Mun. Ord. No. 6-09 Series2001,Local,1/1/2001,Marine,Designated,2.79,0,Yes,VI,No,Bohol,MEAT,Established,Unknown,All,2.79,CCEF modified with municipal ordinance No 12-08-2008
4016400,Philippines,Buntis Marine Sanctuary,123.295028,9.241139,Marine Sanctuary - Local,,Local,1/1/2000,Marine,Designated,6,0,Unknown,VI,No,Negros Oriental,MEAT,Established,Unknown,All,6,CCEF
4026200,Philippines,Burgos Fish Sanctuary,126.195001,9.245686,Fish Sanctuary - Local,,Local,1/1/1998,Marine,Designated,57,0,Yes,Unknown,No,Surigao Del Sur,MEAT,Strenghtened,Unknown,All,57,CCEF
4015600,Philippines,Burnay Marine Sanctuary,124.386389,8.591944,Marine Sanctuary - Local,,Local,1/1/2006,Marine,Designated,6,0,Yes,Unknown,No,Misamis Oriental,MEAT,Sustained,Unknown,All,6,CCEF
4013100,Philippines,Busalian Marine Protected Area,124.343467,10.177367,Marine Protected Area - Local,,Local,1/1/2007,Marine,Designated,17.39,0,Yes,Unknown,No,Bohol,MEAT,Established,Unknown,Unknown,0,CCEF
4008500,Philippines,Busogon Fish Sanctuary,123.9098,10.965357,Fish Sanctuary - Local,,Local,1/1/2003,Marine,Designated,32,0,Yes,VI,No,Cebu,MEAT,Established,Unknown,All,32,CCEF
4039800,Philippines,Butlias Reef/Tinaytay Reef Marine Protected Area,126.026944,6.710278,Marine Protected Area - Local,,Local,1/1/1996,Marine,Designated,100,0,Yes,Unknown,No,Davao Oriental,Unknown,Unknown,Unknown,Unknown,0,CCEF
4018800,Philippines,Cabacongan Fish Sanctuary,123.77105,9.860733,Fish Sanctuary - Local,Mun. Ord No. 7 Series 1997; Mun. Ord. No. 02-007 Series 2002,Local,1/1/1997,Marine,Designated,11.8,0,Yes,VI,No,Bohol,MEAT,Sustained,Unknown,All,11.8,CCEF
4039900,Philippines,Cabadbaran Fish Sanctuary,125.528277,9.107007,Fish Sanctuary - Local,,Local,1/1/1997,Marine,Designated,29.04,0,Draft,Unknown,No,Agusan del Norte,MEAT,Strenghtened,Unknown,All,29.04,CCEF
4011900,Philippines,Cabantian Marine Sanctuary,124.451636,9.726167,Marine Sanctuary - Local,"brgy.
Res. No. 08, Series 2003",Local,1/1/2003,Marine,Designated,20.51,0,Yes,VI,No,Bohol,MEAT,Sustained,Unknown,All,20.51,CCEF
4007900,Philippines,Cabiangon Marine Sanctuary,123.563398,10.299089,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,11.1,0,Unknown,Unknown,No,Cebu,MEAT,Established,Unknown,All,11.1,CCEF
4059100,Philippines,Cabong Reef Marine Protected Area,122.517972,13.781833,Marine Protected Area - Local,,Local,1/1/1999,Marine,Designated,0,0,Unknown,Unknown,No,Quezon,Unknown,Unknown,Unknown,Unknown,0,MSN-MSI
4040000,Philippines,Cabugan Marine Reserve,123.151532,9.78609,Marine Reserve - Local,,Local,1/1/2002,Marine,Designated,10,0,Unknown,Unknown,No,Negros Oriental,MEAT,Established,Unknown,Unknown,0,CCEF
4059200,Philippines,Cabugawan Marine Protected Area,124.82056,11.80724,Marine Protected Area - Local,,Local,1/1/1996,Marine,Designated,0,0,Unknown,Unknown,No,Samar,Unknown,Unknown,Unknown,Unknown,0,MSN-MSI
4040100,Philippines,Cabulijan Shore Marine Sanctuary,123.973652,9.96381,Marine Sanctuary - Local,Mun. Ord. No. 2000-07-167 (Tubigon CRM Code of2000),Local,1/1/2005,Marine,Designated,15,0,Yes,Unknown,No,Bohol,MEAT,Established,Unknown,All,15,CCEF
4040200,Philippines,Cabulotan Marine Reserve,123.169995,9.913376,Marine Reserve - Local,,Local,1/1/1993,Marine,Designated,6,0,Yes,Unknown,No,Negros Oriental,MEAT,Established,Unknown,Unknown,0,CCEF
4022800,Philippines,Cabungan Fish Sanctuary,120.010667,16.349278,Fish Sanctuary - Local,,Local,1/1/2002,Marine,Designated,10,0,Unknown,VI,No,Pangasinan,Unknown,Unknown,Unknown,All,10,CCEF
4019600,Philippines,Cagawasan Seagrass Sanctuary,124.042472,10,Seagrass Sanctuary - Local,Mun. Ord. No. 00-21 Series 2000,Local,1/1/2000,Marine,Designated,21,0,Yes,VI,No,Bohol,MEAT,Strenghtened,Unknown,All,21,CCEF
4040300,Philippines,Cahayagan Marine Fish Sanctuary,125.240183,9.059649,Marine Sanctuary - Local,,Local,1/1/2003,Marine,Designated,20,0,Yes,Unknown,No,Agusan del Norte,MEAT,Institutionalized,Unknown,All,20,CCEF
4023300,Philippines,Calag-calag Marine Reserve,123.145861,9.817639,Marine Reserve - Local,,Local,1/1/2002,Marine,Designated,15.29,0,Unknown,VI,No,Negros Oriental,Unknown,Unknown,Unknown,Unknown,0,CCEF
4040400,Philippines,Calag-itan Fish Sanctuary,125.193333,10.4395,Fish Sanctuary - Local,,Local,1/1/2000,Marine,Designated,15.5,0,Yes,Unknown,No,Southern Leyte,MEAT,Strenghtened,Unknown,All,15.5,CCEF
4040500,Philippines,Calanga Marine Sanctuary,119.950876,15.346982,Marine Sanctuary - Local,,Local,1/1/2005,Marine,Designated,40,0,Unknown,Unknown,No,Zambales,MEAT,Established,Unknown,All,40,CCEF
4040600,Philippines,Calatagan Artificial Reef and Fish Sanctuary,120.701552,13.841297,Fish Sanctuary - Local,,Local,1/1/1999,Marine,Designated,5,0,Yes,Unknown,No,Batangas,MEAT,Sustained,Unknown,All,5,CCEF
4040700,Philippines,Calayugan Norte Fish Sanctuary,123.807932,9.853683,Fish Sanctuary - Local,Mun. Ord. No. 02-011 Series 2002,Local,1/1/2002,Marine,Designated,10,0,Yes,Unknown,No,Bohol,MEAT,Sustained,Unknown,All,6.57,CCEF
4040800,Philippines,Calayugan Sur Fish Sanctuary,123.821001,9.84932,Fish Sanctuary - Local,Mun. Ord. No. 02-007 Series 2002,Local,1/1/1997,Marine,Designated,14.5,0,Yes,Unknown,No,Bohol,MEAT,Sustained,Unknown,All,14.5,CCEF
4040900,Philippines,Calero Marine Sanctuary,123.412142,8.658552,Marine Sanctuary - Local,,Local,1/1/2006,Marine,Designated,6,0,Unknown,Unknown,No,Zamboanga Norte,Unknown,Unknown,Unknown,All,6,CCEF
4041000,Philippines,Calero Marine Sanctuary,124.007694,10.411306,Marine Sanctuary - Local,,Local,1/1/2006,Marine,Designated,6,0,Yes,Unknown,No,Cebu,MEAT,Sustained,Unknown,All,6,CCEF
4033100,Philippines,Calituban Island Marine Sanctuary,124.298181,10.239701,Marine Sanctuary - Local,,Local,1/1/2005,Marine,Designated,0,0,Unknown,Unknown,No,Bohol,Unknown,Unknown,Unknown,All,0,CCEF
4005600,Philippines,Camboang Marine Sanctuary,123.409778,10.036333,Marine Sanctuary - Local,,Local,1/1/1997,Marine,Designated,4.82,0,Yes,VI,No,Cebu,MEAT,Sustained,Unknown,All,4.82,CCEF
4041100,Philippines,Campamanog Marine Sanctuary,124.521334,10.117944,Marine Sanctuary - Local,,Local,1/1/2005,Marine,Designated,23.4,0,Unknown,Unknown,No,Bohol,MEAT,Established,Unknown,All,23.4,CCEF
4041200,Philippines,Campamanog Seagrass Sanctuary,124.527382,10.070826,Seagrass Sanctuary - Local,,Local,1/1/2005,Marine,Designated,14.7,0,Yes,Unknown,No,Bohol,MEAT,Sustained,Unknown,All,14.7,CCEF
4012700,Philippines,Campao Occidental Marine Sanctuary,124.124483,10.109196,Marine Sanctuary - Local,Mun. Ord. No. 08 Series 2002,Local,1/1/2002,Marine,Designated,20,0,Unknown,VI,No,Bohol,Unknown,Unknown,Unknown,All,20,CCEF
4041300,Philippines,Campuyo Marine Reserve,123.172367,9.611933,Marine Reserve - Local,,Local,1/1/1994,Marine,Designated,51,0,Unknown,Unknown,No,Negros Oriental,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4033300,Philippines,Candaping B Marine Sanctuary,123.671455,9.167494,Marine Sanctuary - Local,,Local,1/1/2003,Marine,Designated,20.42,0,Yes,Unknown,No,Siquijor,MEAT,Strenghtened,Unknown,All,20.42,CCEF
4016600,Philippines,Cangmating Marine Reserve,123.299683,9.355217,Marine Reserve - Local,,Local,1/1/1997,Marine,Designated,6,0,Yes,Unknown,No,Negros Oriental,MEAT,Sustained,Unknown,Unknown,0,CCEF
4009100,Philippines,Canhabagat Marine Park,124.006933,11.095247,Marine Park - Local,,Local,1/1/2003,Marine,Designated,28,0,Yes,VI,No,Cebu,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4063100,Philippines,Canhagdon Occidental Fish Refuge and Seagrass Sanctuary,123.7914,9.83171,Fish Refuge and Seagrass Sanctuary- Local,Mun. Ord. No. 01 û 007 Series 2001,Local,1/1/2000,Marine,Designated,8.91,0,Unknown,Unknown,No,Bohol,Unknown,Unknown,No,All,8.91,"A.C. Alcala, A. Bucol and P. Nillos (2008).Directory of Marine Reserves in the Visayas, Philippines.Silliman University Press, Dumaguete City."
4059300,Philippines,Canhawan Fish Sanctuary,124.73683,11.83053,Fish Sanctuary - Local,,Local,1/1/2005,Marine,Designated,0,0,Unknown,Unknown,No,Samar,Unknown,Unknown,Unknown,All,0,MSN-MSI
4063200,Philippines,Canlawron Marine Refuge and Sanctuary,124.19395,10.18647,Marine Refuge and Sanctuary - Local,Mun. Ord. No. 08 Series 2002,Local,1/1/2005,Marine,Designated,10,0,Unknown,Unknown,No,Bohol,Unknown,Unknown,No,All,10,"A.C. Alcala, A. Bucol and P. Nillos (2008).Directory of Marine Reserves in the Visayas, Philippines.Silliman University Press, Dumaguete City."
4041400,Philippines,Canlucani Marine Reserve,123.373583,8.705667,Marine Reserve - Local,,Local,1/1/2003,Marine,Designated,12.28,0,Yes,Unknown,No,Zamboanga Norte,MEAT,Sustained,Unknown,Unknown,0,CCEF
4031700,Philippines,Canmangao Marine Sanctuary,124.567401,10.087553,Marine Sanctuary - Local,Mun. Ord. No. C-004 Series 2006,Local,1/1/1993,Marine,Designated,23.4,0,Yes,VI,No,Bohol,MEAT,Sustained,Unknown,All,23.4,CCEF
4011300,Philippines,Cantagay Marine Sanctuary,124.358211,9.630219,Marine Sanctuary - Local,Mun. Ord. No 9-09-2007; Mun. Ord. No. 6-09-2001,Local,1/1/2001,Marine,Designated,6.83,0,Yes,VI,No,Bohol,MEAT,Strenghtened,Unknown,All,6.83,CCEF
4011000,Philippines,Canuba Marine Sanctuary,124.342089,9.626676,Marine Sanctuary - Local,Mun. Ord. No 9-09-2007,Local,1/1/2007,Marine,Designated,7.45,0,Yes,Unknown,No,Bohol,MEAT,Strenghtened,Unknown,All,7.45,CCEF
4059400,Philippines,Caorasan Fish Sanctuary & Marine Reserve,123.2045,13.358889,Fish Sanctuary - Local,,Local,1/1/2005,Marine,Designated,0,0,Unknown,Unknown,No,Camarines Sur,Unknown,Unknown,Unknown,All,0,MSN-MSI
4026000,Philippines,Capandan Marine Protected Area,126.154886,9.297393,Marine Protected Area - Local,,Local,1/1/2003,Marine,Designated,21.53,0,Yes,Unknown,No,Surigao Del Sur,MEAT,Sustained,Unknown,Unknown,0,CCEF
4041500,Philippines,Capayas Island Marine Sanctuary,123.766667,8.584444,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,63.2,0,Unknown,Unknown,No,Misamis Occidental,MEAT,Strenghtened,Unknown,All,63.2,CCEF
4059500,Philippines,Caranan Fish Sanctuary,122.976861,13.520333,Fish Sanctuary - Local,,Local,1/1/1993,Marine,Designated,0,0,Unknown,Unknown,No,Camarines Sur,Unknown,Unknown,Unknown,All,0,MSN-MSI
4041600,Philippines,Carang Marine Reserve,123.421967,8.719417,Marine Reserve - Local,,Local,1/1/2003,Marine,Designated,8.96,0,Yes,Unknown,No,Zamboanga Norte,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4024400,Philippines,Carenahan Fish Sanctuary and Fish Reserve,120.755528,13.931611,Fish Sanctuary and Fish Reserve - Local,,Local,1/1/2003,Marine,Designated,6.5,0,Yes,Unknown,No,Batangas,MEAT,Strenghtened,Unknown,All,6.5,CCEF
4041700,Philippines,Caretunan Fish Sanctuary,120.684661,13.846365,Fish Sanctuary - Local,,Local,1/1/2003,Marine,Designated,2,0,Yes,Unknown,No,Batangas,MEAT,Sustained,Unknown,All,2,CCEF
4021300,Philippines,Carot Fish Sanctuary,119.9925,16.377833,Fish Sanctuary - Local,,Local,1/1/1999,Marine,Designated,13.3,0,Unknown,VI,No,Pangasinan,Unknown,Unknown,Unknown,All,13.3,CCEF
4025600,Philippines,Carrascal Marine Protected Area,125.980833,9.404167,Marine Protected Area - Local,,Local,1/1/1999,Marine,Designated,70,0,Yes,Unknown,No,Surigao Del Sur,MEAT,Sustained,Unknown,Unknown,0,CCEF
4059600,Philippines,Carretonan/Quilitisan MPA,120.606214,13.892669,Marine Protected Area - Local,,Local,1/1/2002,Marine,Designated,0,0,Unknown,Unknown,No,Batangas,Unknown,Unknown,Unknown,Unknown,0,MSN-MSI
4004200,Philippines,Casay Marine Park and Sanctuary,123.555444,9.812083,Marine Park and Sanctuary - Local,,Local,1/1/2002,Marine,Designated,5,0,Yes,VI,No,Cebu,MEAT,Strenghtened,Unknown,All,5,CCEF
4005200,Philippines,Casay Shoal Marine Sanctuary,123.566703,9.835123,Marine Sanctuary - Local,,Local,1/1/2003,Marine,Designated,12,0,Unknown,VI,No,Cebu,MEAT,Sustained,Unknown,All,12,CCEF
4031100,Philippines,Cataban Fish Sanctuary,124.3865,10.225397,Fish Sanctuary - Local,Mun. Ord. No. 96-54 Series 1996,Local,1/1/1996,Marine,Designated,4,0,Yes,Unknown,No,Bohol,MEAT,Sustained,Unknown,All,4,CCEF
4017700,Philippines,Catarman Marine Sanctuary,124.008267,10.395622,Marine Sanctuary - Local,Municipal Ordinance no 01-2000,Local,1/1/2000,Marine,Designated,4.74,0,Yes,VI,No,Cebu,MEAT,Sustained,Unknown,All,4.74,CCEF
4006400,Philippines,Catarman Marine Sanctuary,123.870222,9.602472,Marine Sancturary - Local,Mun. Ord. No. 07 Series 2005,Local,1/1/2005,Marine,Designated,7.73,0,Yes,Unknown,No,Bohol,MEAT,Strenghtened,Unknown,All,7.73,CCEF
4041800,Philippines,Catbawan/Dan-an Fish Sanctuary,125.231381,9.9481,Fish Sanctuary - Local,,Local,1/1/1999,Marine,Designated,9.19,0,Yes,Unknown,No,Southern Leyte,MEAT,Strenghtened,Unknown,All,9.19,CCEF
4021400,Philippines,Cathedral Rock Fish Sanctuary,120.87275,13.7261,Fish Sanctuary - Local,,Local,1/1/1991,Marine,Designated,15.39,0,Yes,VI,No,Batangas,MEAT,Strenghtened,Unknown,All,15.39,CCEF
4018900,Philippines,Caticugan Fish Sanctuary,123.4891,9.218833,Fish Sanctuary - Local,,Local,1/1/2003,Marine,Designated,13.51,0,Yes,VI,No,Siquijor,MEAT,Strenghtened,Unknown,All,13.51,CCEF
4023700,Philippines,Catmon Marine Protected Area,121.460833,13.805611,Marine Protected Area - Local,,Local,1/1/2006,Marine,Designated,58,0,Draft,Unknown,No,Batangas,MEAT,Established,Unknown,Unknown,0,CCEF
4010000,Philippines,Catugasan-Cayupo Marine Sanctuary,124.088863,9.587408,Marine Sanctuary - Local,Mun. Ord. No. C-001 Series 2001,Local,1/1/2001,Marine,Designated,2.54,0,Unknown,Unknown,No,Bohol,MEAT,Established,Unknown,All,2.54,CCEF
4041900,Philippines,Cawayan Marine Sanctuary,123.540693,9.790067,Marine Sanctuary - Local,,Local,1/1/2006,Marine,Designated,12.61,0,Yes,Unknown,No,Cebu,MEAT,Strenghtened,Unknown,All,12.61,CCEF
4024600,Philippines,Cawili Marine Reserve,120.811,9.2731,Marine Reserve - Local,,Local,1/1/2003,Marine,Designated,35.68,0,Yes,Unknown,No,Palawan,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4010800,Philippines,Cayam and Malinao Marine Sanctuary,124.273194,9.603983,Marine Sanctuary - Local,,Local,1/1/2001,Marine,Designated,33,0,Yes,Unknown,No,Bohol,MEAT,Sustained,Unknown,All,33,CCEF
4063300,Philippines,Centro Marine Sanctuary,123.95817,9.97584,Marine Sanctuary - Local,Mun. Ord. No. 2000-07-167,Local,1/1/2005,Marine,Designated,19,0,Unknown,Unknown,No,Bohol,Unknown,Unknown,No,All,19,"A.C. Alcala, A. Bucol and P. Nillos (2008).Directory of Marine Reserves in the Visayas, Philippines.Silliman University Press, Dumaguete City."
4059700,Philippines,Cinco Marine Protected Area & Fish Sanctuary,124.70333,11.82611,Marine Protected Area & Fish Sanctuary - Local,,Local,1/1/2005,Marine,Designated,0,0,Unknown,Unknown,No,Samar,Unknown,Unknown,Unknown,Unknown,0,MSN-MSI
4042000,Philippines,Cogon Norte Shell Garden and Fish Refuge and Sanctuary,123.829345,9.86082,Fish Refuge and Sanctuary - Local,Mun. Ord. No. 002 Series 2000,Local,1/1/2000,Marine,Designated,6.61,0,Yes,Unknown,No,Bohol,MEAT,Established,Unknown,All,6.61,CCEF
4003400,Philippines,Colase Marine Sanctuary,123.296389,9.471833,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,13.32,0,Yes,VI,No,Cebu,MEAT,Strenghtened,Unknown,All,13.32,CCEF
4042100,Philippines,Consuelo Marine Sanctuary,125.17951,9.027412,Marine Sanctuary - Local,,Local,1/1/2003,Marine,Designated,9,0,Draft,Unknown,No,Misamis Oriental,Unknown,Unknown,Unknown,All,9,CCEF
4012800,Philippines,Corte-Baud Marine Sanctuary,124.130933,10.124333,Marine Sanctuary - Local,Mun. Ord. No. 08 Series 2002,Local,1/1/2002,Marine,Designated,10,0,Unknown,VI,No,Bohol,Unknown,Unknown,Unknown,All,10,CCEF
4042200,Philippines,Cuaming Fish Sanctuary,123.983939,10.113014,Fish Sanctuary - Local,Mun. Ord. No. 00-02 Series 2000,Local,1/1/1999,Marine,Designated,14.25,0,Yes,Unknown,No,Bohol,MEAT,Strenghtened,Unknown,All,14.25,CCEF
4042300,Philippines,Cuasi Fish Refuge and Sanctuary,123.782768,9.7572,Fish Refuge and Sanctuary - Local,Mun. Ord. No. 004 Series 2001,Local,1/1/2001,Marine,Designated,10,0,Yes,Unknown,No,Bohol,MEAT,Sustained,Unknown,All,10,CCEF
4000400,Philippines,Cuatro Islas Protected Landscape and Seascape,124.647989,10.516367,Protected Landscape and Seascape - NIPAS,"Proclamation No 270, and Republic Act 7586 otherwise known as ôNIPAS Act of 1992ö",National,4/23/2000,Marine-Terrestrial,Designated,12500,0,Unknown,V,No,Libagon,Unknown,Unknown,No,Unknown,0,PAWB
4042400,Philippines,Cute Marine Protected Area,123.508333,7.6995,Marine Protected Area - Local,,Local,1/1/2000,Marine,Designated,50,0,Draft,Unknown,No,Zamboanga Sur,MEAT,Established,Unknown,Unknown,0,CCEF
4008200,Philippines,Daan Lungsod Marine Sanctuary,123.822694,10.740722,Marine Sanctuary - Local,,Local,1/1/2003,Marine,Designated,15.48,0,Yes,Unknown,No,Cebu,MEAT,Established,Unknown,All,15.48,CCEF
4003900,Philippines,Daang Lungsod-Guiwang Marine Sanctuary,123.50653,9.682024,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,22.71,0,Yes,VI,No,Cebu,MEAT,Sustained,Unknown,All,22.71,CCEF
4059800,Philippines,Dadatan  Marine Protected Area,125.691817,6.967986,Marine Protected Area - Local,,Local,1/1/2005,Marine,Unknown,0,0,Unknown,Unknown,No,Davao del Norte,Unknown,Unknown,Unknown,Unknown,0,MSN-MSI
4005800,Philippines,Dakong Baybay (Hilatangaan) Fish Sanctuary,123.820222,11.190194,Fish Sanctuary - Local,,Local,1/1/2000,Marine,Designated,10.5,0,Yes,Unknown,No,Cebu,Unknown,Unknown,Unknown,All,10.5,CCEF
4042500,Philippines,Damayuhan Marine Sanctuary,125.172153,8.997086,Marine Sanctuary - Local,,Local,1/1/1998,Marine,Designated,9,0,Yes,Unknown,No,Misamis Oriental,MEAT,Sustained,Unknown,All,9,CCEF
4042600,Philippines,Dampias Fish Sanctuary,124.7825,8.911389,Fish Sanctuary - Local,,Local,1/1/2006,Marine,Designated,4,0,Unknown,Unknown,No,Misamis Oriental,MEAT,Strenghtened,Unknown,All,4,CCEF
4005900,Philippines,Danao Fish Sanctuary,123.762953,9.543211,Fish Sanctuary - Local,Mun. Ord. No. No. 8 Series 1998,Local,1/1/1998,Marine,Designated,8.07,0,Yes,VI,No,Bohol,MEAT,Sustained,Unknown,All,8.07,CCEF
4042700,Philippines,Danjugan Island Marine Reserve and Sanctuaries,122.384271,9.867466,Marine Reserve and Marine Sanctuary - Local,,Local,1/1/2000,Marine,Designated,102.4,0,Unknown,Unknown,No,Negros Occidental,MEAT,Strenghtened,Unknown,Part,0,CCEF
4006200,Philippines,Dao-San Isidro Marine Sanctuary,123.828167,9.577333,Marine Sanctuary - Local,Mun. Ord. No. 07 Series 2005,Local,1/1/2005,Marine,Designated,11.08,0,Yes,Unknown,No,Bohol,MEAT,Strenghtened,Unknown,All,11.08,CCEF
4029400,Philippines,Decalve Marine Protected Area,120.075656,11.992218,Marine Protected Area - Local,,Local,1/1/2004,Marine,Designated,62.61,0,Unknown,Unknown,No,Palawan,Unknown,Unknown,Unknown,Unknown,0,CCEF
4030200,Philippines,Dibutunan Marine Sanctuary,121.615819,15.948519,Marine Sanctuary - Local,,Local,1/1/2005,Marine,Designated,37.26,0,Yes,Unknown,No,Aurora,MEAT,Strenghtened,Unknown,All,37.26,CCEF
4042800,Philippines,Digyo Marine Sanctuary,124.658678,10.548057,Marine Sanctuary - Local,,Local,1/1/1995,Marine,Designated,4.5,0,Yes,Unknown,No,Leyte,MEAT,Strenghtened,Unknown,All,4.5,CCEF
4014600,Philippines,Dinas Marine Protected Area,123.42785,7.601417,Marine Protected Area - Local,,Local,1/1/2000,Marine,Designated,106,0,Yes,Unknown,No,Zamboanga Sur,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4028900,Philippines,Ditangol Marine Sanctuary,121.825,16.088,Marine Sanctuary - Local,,Local,1/1/2004,Marine,Designated,17.37,0,Yes,Unknown,No,Aurora,MEAT,Strenghtened,Unknown,All,17.37,CCEF
4042900,Philippines,Dive & Trek Fish Sanctuary,120.910967,13.805283,Fish Sanctuary - Local,,Local,1/1/1995,Marine,Designated,0,0,Unknown,Unknown,No,Batangas,MEAT,Established,Unknown,All,0,CCEF
4026900,Philippines,Doh Tong Marine Protected Area,119.846694,4.905313,Marine Protected Area - Local,,Local,1/1/2003,Marine,Designated,0,0,Unknown,Unknown,No,Tawi-Tawi,Unknown,Unknown,Unknown,Unknown,0,CCEF
